Library,Plate,Row,Col,CNAME,Name_Adduct,Jaclyn's Observations,Color Code,Library_Isomer,Formula,Monoisotopic_mass,HMDBID,KEGGID,Column,Adduct,KEGG_col_adduct,mz_lib,time_lib
Ken-IDX,5,B,8,BUTANAL,BUTANAL_M+Hac-H,poor peak shape,y,yes,C4H8O,72.0575,HMDB0003543,C01412,C18,M+Hac-H,C01412_C18_M+Hac-H,131.071351,127.711572
Ken-IDX,5,A,8,PRENOL,PRENOL_M+FA-H,pass,g,yes,C5H10O,86.0732,HMDB0030124,C01390,C18,M+FA-H,C01390_C18_M+FA-H,131.071401,127.711572
Ken-IDX,6,A,8,3-METHYLBUTANAL,3-METHYLBUTANAL_M+FA-H,poor peak shape,y,yes,C5H10O,86.0732,HMDB0006478,C07329,C18,M+FA-H,C07329_C18_M+FA-H,131.071401,127.711572
Ken-IDX,6,D,1,3-HYDROXYBENZOATE,3-HYDROXYBENZOATE_M-H,pass,g,yes,C7H6O3,138.0317,HMDB0002466,C00587,C18,M-H,C00587_C18_M-H,137.024424,61.615596
Ken-IDX,6,D,11,SALICYLATE,SALICYLATE_M-H,pass,g,yes,C7H6O3,138.0317,HMDB0001895,C00805,C18,M-H,C00805_C18_M-H,137.024424,61.615596
Ken-IDX,1,D,9,ETHANOLAMINE PHOSPHATE,ETHANOLAMINE PHOSPHATE_M-H,pass but early rt,y,yes,C2H8NO4P,141.0191,HMDB0000224,C00346,C18,M-H,C00346_C18_M-H,140.011824,42.577602
Ken-IDX,3,C,2,2-AMINOETHYL DIHYDROGEN PHOSPHATE,2-AMINOETHYL DIHYDROGEN PHOSPHATE_M-H,pass but early rt,y,yes,C2H8NO4P,141.0191,HMDB0000224,C00346,C18,M-H,C00346_C18_M-H,140.011824,42.577602
GUTMLS,2,D,5,3-Oxoglutaric acid,3-Oxoglutaric acid_M-H,pass but early elute,y,yes,C5H6O5,146.0215233,HMDB0013701,NA,C18,M-H,NA_C18_M-H,145.014247,41.3
GUTMLS,2,E,3,Oxoglutaric acid,Oxoglutaric acid_M-H,pass but early elute,y,yes,C5H6O5,146.0215233,HMDB0000208,C00026,C18,M-H,C00026_C18_M-H,145.014247,41.3
Ken-IDX,6,A,11,MONO-METHYL GLUTARATE,MONO-METHYL GLUTARATE_M-H,pass,g,yes,C6H10O4,146.0579,HMDB0000858,NA,C18,M-H,NA_C18_M-H,145.050624,63.523056
Ken-IDX,6,A,12,2-METHYLGLUTARIC ACID,2-METHYLGLUTARIC ACID_M-H,pass,g,yes,C6H10O4,146.0579,HMDB0000422,NA,C18,M-H,NA_C18_M-H,145.050624,63.523056
Ken-IDX,5,A,8,PRENOL,PRENOL_M+Hac-H,pass,g,yes,C5H10O,86.0732,HMDB0030124,C01390,C18,M+Hac-H,C01390_C18_M+Hac-H,145.087051,131.719536
Ken-IDX,6,A,8,3-METHYLBUTANAL,3-METHYLBUTANAL_M+Hac-H,poor peak shape,y,yes,C5H10O,86.0732,HMDB0006478,C07329,C18,M+Hac-H,C07329_C18_M+Hac-H,145.087051,131.719536
Ken-IDX,6,B,2,2-METHYLBUTANAL,2-METHYLBUTANAL_M+Hac-H,poor peak shape,y,yes,C5H10O,86.0732,HMDB0031526,C02223,C18,M+Hac-H,C02223_C18_M+Hac-H,145.087051,131.719536
Ken-IDX,1,G,10,"(R,R)-TARTARIC ACID","(R,R)-TARTARIC ACID_M-H",pass but early rt,y,yes,C4H6O6,150.0164,HMDB0000956,C00898,C18,M-H,C00898_C18_M-H,149.009124,43.0703184
Ken-IDX,2,A,6,"(S,S)-TARTARIC ACID","(S,S)-TARTARIC ACID_M-H",pass,g,yes,C4H6O6,150.0164,HMDB0029878,C02107,C18,M-H,C02107_C18_M-H,149.009124,43.0703184
Ken-IDX,4,B,11,MESO-TARTARIC ACID,MESO-TARTARIC ACID_M-H,pass but poor peak shape,y,yes,C4H6O6,150.0164,NA,C00552,C18,M-H,C00552_C18_M-H,149.009124,43.0703184
Ken-IDX,5,C,1,4-HYDROXYPHENYLACETATE,4-HYDROXYPHENYLACETATE_M-H,pass,g,yes,C8H8O3,152.0473,HMDB0000020,C00642,C18,M-H,C00642_C18_M-H,151.040024,63.656274
Ken-IDX,5,C,3,MANDELIC ACID,MANDELIC ACID_M-H,pass,g,yes,C8H8O3,152.0473,HMDB0000703,C01984,C18,M-H,C01984_C18_M-H,151.040024,63.656274
Ken-IDX,5,E,9,2-HYDROXYPHENYLACETIC ACID,2-HYDROXYPHENYLACETIC ACID_M-H,pass,g,yes -but different RT,C8H8O3,152.0473,HMDB0000669,C05852,C18,M-H,C05852_C18_M-H,151.040024,63.656274
Ken-IDX,6,C,2,"2',4'-DIHYDROXYACETOPHENONE","2',4'-DIHYDROXYACETOPHENONE_M-H",pass,g,yes -but different RT,C8H8O3,152.0473,HMDB0029659,C03663,C18,M-H,C03663_C18_M-H,151.040024,157.635456
Ken-IDX,2,A,2,ALPHA-AMINOADIPATE,ALPHA-AMINOADIPATE_M-H,pass but early rt,y,yes,C6H11NO4,161.0688,HMDB0000510,C00956,C18,M-H,C00956_C18_M-H,160.061524,40.277292
Ken-IDX,2,F,4,N-METHYL-L-GLUTAMATE,N-METHYL-L-GLUTAMATE_M-H,pass but early rt,y,yes,C6H11NO4,161.0688,HMDB0062660,C01046,C18,M-H,C01046_C18_M-H,160.061524,40.277292
Ken-IDX,2,F,2,6-DEOXY-L-GALACTOSE (FUCOSE),6-DEOXY-L-GALACTOSE (FUCOSE)_M-H,pass,g,yes,C6H12O5,164.0685,HMDB0000174,C01019,C18,M-H,C01019_C18_M-H,163.061224,59.0364576
Ken-IDX,4,B,1,L-RHAMNOSE,L-RHAMNOSE_M-H,pass,g,yes,C6H12O5,164.0685,HMDB0000849,C00507,C18,M-H,C00507_C18_M-H,163.061224,59.0364576
Ken-IDX,1,D,7,GLYCERATE,GLYCERATE_M+Hac-H,pass,g,yes,C3H6O4,106.0266,HMDB0000139,C00258,C18,M+Hac-H,C00258_C18_M+Hac-H,165.040451,189.515562
Ken-IDX,3,B,2,D-GLYCERIC ACID,D-GLYCERIC ACID_M+Hac-H,pass,g,yes,C3H6O4,106.0266,HMDB0000139,C00258,C18,M+Hac-H,C00258_C18_M+Hac-H,165.040451,189.515562
Ken-IDX,4,G,10,4-HYDROXY-L-PHENYLGLYCINE,4-HYDROXY-L-PHENYLGLYCINE_M-H,pass but two peaks,y,yes,C8H9NO3,167.0582,NA,C12323,C18,M-H,C12323_C18_M-H,166.050924,61.615212
Ken-IDX,6,D,10,PYRIDOXAL,PYRIDOXAL_M-H,pass,g,yes,C8H9NO3,167.0582,HMDB0001545,C00250,C18,M-H,C00250_C18_M-H,166.050924,61.615212
Ken-IDX,5,G,10,2-QUINOLINECARBOXYLIC ACID,2-QUINOLINECARBOXYLIC ACID_M-H,pass,g,yes -but different RT,C10H7NO2,173.0477,HMDB0000842,C06325,C18,M-H,C06325_C18_M-H,172.040424,135.03258
Ken-IDX,6,C,9,4-QUINOLINECARBOXYLIC ACID,4-QUINOLINECARBOXYLIC ACID_M-H,pass,g,yes -but different RT,C10H7NO2,173.0477,NA,C06414,C18,M-H,C06414_C18_M-H,172.040424,64.183374
Ken-IDX,5,F,3,METHYL VANILLATE,METHYL VANILLATE_M-H,pass,g,yes -but different RT,C9H10O4,182.0579,HMDB0240266,NA,C18,M-H,NA_C18_M-H,181.050624,152.42292
Ken-IDX,6,E,3,3-(4-HYDROXYPHENYL)LACTATE,3-(4-HYDROXYPHENYL)LACTATE_M-H,pass,g,yes -but different RT,C9H10O4,182.0579,HMDB0000755,C03672,C18,M-H,C03672_C18_M-H,181.050624,61.805292
Ken-IDX,5,H,1,4-AMINOBENZOATE,4-AMINOBENZOATE_M+FA-H,pass,g,yes,C7H7NO2,137.0477,HMDB0001392,C00568,C18,M+FA-H,C00568_C18_M+FA-H,182.045901,128.07696
Ken-IDX,5,H,8,ANTHRANILATE,ANTHRANILATE_M+FA-H,pass,g,yes,C7H7NO2,137.0477,HMDB0001123,C00108,C18,M+FA-H,C00108_C18_M+FA-H,182.045901,128.07696
Ken-IDX,6,C,12,SALICYLAMIDE,SALICYLAMIDE_M+FA-H,low abundance,y,yes,C7H7NO2,137.0477,HMDB0015687,NA,C18,M+FA-H,NA_C18_M+FA-H,182.045901,128.07696
Ken-IDX,2,E,3,O-PHOSPHO-L-SERINE,O-PHOSPHO-L-SERINE_M-H,pass but early rt,y,yes,C3H8NO6P,185.0089,HMDB0000272,C01005,C18,M-H,C01005_C18_M-H,184.001624,44.191998
Ken-IDX,3,E,10,O-PHOSPHO-DL-SERINE,O-PHOSPHO-DL-SERINE_M-H,pass but early rt and odd shape,y,yes,C3H8NO6P,185.0089,HMDB0001721,C01005,C18,M-H,C01005_C18_M-H,184.001624,44.191998
Ken-IDX,1,H,6,L-2-PHOSPHOGLYCERIC ACID,L-2-PHOSPHOGLYCERIC ACID_M-H,pass,g,yes,C3H7O7P,185.9929,HMDB0000362,NA,C18,M-H,NA_C18_M-H,184.985624,41.915499
Ken-IDX,3,B,12,D-(-)-3-PHOSPHOGLYCERIC ACID,D-(-)-3-PHOSPHOGLYCERIC ACID_M-H,pass but early rt,y,yes,C3H7O7P,185.9929,HMDB0000807,C00597,C18,M-H,C00597_C18_M-H,184.985624,41.915499
Ken-IDX,1,E,2,L-TRYPTOPHAN,L-TRYPTOPHAN_M-H2O-H,pass,g,yes,C11H12N2O2,204.0899,HMDB0000929,C00078,C18,M-H2O-H,C00078_C18_M-H2O-H,185.07151,63.329568
Ken-IDX,2,B,2,D-TRYPTOPHAN,D-TRYPTOPHAN_M-H2O-H,pass,g,yes,C11H12N2O2,204.0899,HMDB0013609,C00525,C18,M-H2O-H,C00525_C18_M-H2O-H,185.07151,63.329568
GUTMLS,2,A,2,Dimethylmalonic acid,Dimethylmalonic acid_M+Hac-H,more scans but early ,y,yes,C5H8O4,132.0422587,HMDB0002001,NA,C18,M+Hac-H,NA_C18_M+Hac-H,191.05611,44.3
GUTMLS,2,A,5,Dimethyl succinate,Dimethyl succinate_M+FA-H,pass but early RT as expected,g,yes,C6H10O4,146.0579088,HMDB0033837,NA,C18,M+FA-H,NA_C18_M+FA-H,191.05611,44.3
GUTMLS,1,G,6,3-Hydroxyhippuric acid,3-Hydroxyhippuric acid_M-H,pass - few scans,y,yes,C9H9NO4,195.0531578,HMDB0006116,NA,C18,M-H,NA_C18_M-H,194.045882,60
GUTMLS,2,H,7,4-Hydroxyhippuric acid,4-Hydroxyhippuric acid_M-H,early elute,y,yes,C9H9NO4,195.0531578,HMDB0013678,NA,C18,M-H,NA_C18_M-H,194.045882,37.4
GUTMLS,1,G,9,5-Acetylamino-6-formylamino-3-methyluracil,5-Acetylamino-6-formylamino-3-methyluracil_M-H-H2O,pass,g,yes,C8H10N4O4,226.0702048,HMDB0011105,C16365,C18,M-H-H2O,C16365_C18_M-H-H2O,207.051815,56
GUTMLS,1,G,9,5-Acetylamino-6-formylamino-3-methyluracil,5-Acetylamino-6-formylamino-3-methyluracil_M-H2O-H,pass,g,yes,C8H10N4O4,226.0702048,HMDB0011105,C16365,C18,M-H2O-H,C16365_C18_M-H2O-H,207.051815,56
Ken-IDX,1,A,9,L-KYNURENINE,L-KYNURENINE_M-H,pass,g,yes,C10H12N2O3,208.0848,HMDB0000684,C00328,C18,M-H,C00328_C18_M-H,207.077524,133.872468
Ken-IDX,2,D,5,KYNURENINE,KYNURENINE_M-H,pass,g,yes,C10H12N2O3,208.0848,HMDB0000684,C00328,C18,M-H,C00328_C18_M-H,207.077524,62.454798
Ken-IDX,2,F,11,GALACTARATE,GALACTARATE_M-H,pass but early rt and odd shape,y,yes,C6H10O8,210.0376,HMDB0000639,C00879,C18,M-H,C00879_C18_M-H,209.030324,41.0320044
Ken-IDX,4,C,1,D-SACCHARIC ACID,D-SACCHARIC ACID_M-H,pass but kinda peak shape and early time,y,yes,C6H10O8,210.0376,HMDB0029881,C00818,C18,M-H,C00818_C18_M-H,209.030324,41.0320044
Ken-IDX,2,B,12,D-(+)-GLUCOSAMINE,D-(+)-GLUCOSAMINE_M+FA-H,pass,g,yes,C6H13NO5,179.0794,HMDB0001514,C00329,C18,M+FA-H,C00329_C18_M+FA-H,224.077601,56.164146
Ken-IDX,3,G,11,D-MANNOSAMINE,D-MANNOSAMINE_M+FA-H,pass,g,yes,C6H13NO5,179.0794,NA,C03570,C18,M+FA-H,C03570_C18_M+FA-H,224.077601,56.164146
GUTMLS,2,A,7,Ribonic acid,Ribonic acid_M+Hac-H,pass but early RT as expected,y,yes,C5H10O6,166.047738,HMDB0000867,C01685,C18,M+Hac-H,C01685_C18_M+Hac-H,225.061589,51.3
GUTMLS,2,E,9,chiro-Inositol,chiro-Inositol_M+FA-H,pass but early elute,y,yes,C6H12O6,180.0633881,HMDB0240209,C19891,C18,M+FA-H,C19891_C18_M+FA-H,225.061589,51.3
Ken-IDX,6,F,3,D-FRUCTOSE,D-FRUCTOSE_M+FA-H,pass,g,yes,C6H12O6,180.0634,HMDB0000660,C02336,C18,M+FA-H,C02336_C18_M+FA-H,225.061601,150.7401
Ken-IDX,6,F,4,L-SORBOSE,L-SORBOSE_M+FA-H,pass,g,yes,C6H12O6,180.0634,HMDB0001266,C08356,C18,M+FA-H,C08356_C18_M+FA-H,225.061601,150.7401
Ken-IDX,6,F,7,MYO-INOSITOL,MYO-INOSITOL_M+FA-H,pass,g,yes,C6H12O6,180.0634,HMDB0000211,C00137,C18,M+FA-H,C00137_C18_M+FA-H,225.061601,150.7401
Ken-IDX,6,F,8,MANNOSE,MANNOSE_M+FA-H,pass,g,yes,C6H12O6,180.0634,HMDB0000169,C00936,C18,M+FA-H,C00936_C18_M+FA-H,225.061601,150.7401
GUTMLS,2,B,9,1-Methylxanthine,1-Methylxanthine_M+Hac-H,pass void volume border really nice peak,g,yes,C6H6N4O2,166.0490755,HMDB0010738,C16358,C18,M+Hac-H,C16358_C18_M+Hac-H,225.062926,51.3
GUTMLS,2,D,7,3-Methylxanthine,3-Methylxanthine_M+Hac-H,pass but early elute,y,yes,C6H6N4O2,166.0490755,HMDB0001886,C16357,C18,M+Hac-H,C16357_C18_M+Hac-H,225.062926,51.3
GUTMLS,2,H,4,7-Methylxanthine,7-Methylxanthine_M+Hac-H,pass but early elute,y,yes,C6H6N4O2,166.0490755,HMDB0001991,C16353,C18,M+Hac-H,C16353_C18_M+Hac-H,225.062926,51.3
Ken-IDX,5,F,3,METHYL VANILLATE,METHYL VANILLATE_M+Hac-H,pass,g,yes,C9H10O4,182.0579,HMDB0240266,NA,C18,M+Hac-H,NA_C18_M+Hac-H,241.071751,141.628662
Ken-IDX,6,C,8,HOMOVANILLATE,HOMOVANILLATE_M+Hac-H,pass,g,yes,C9H10O4,182.0579,HMDB0000118,C05582,C18,M+Hac-H,C05582_C18_M+Hac-H,241.071751,141.628662
Ken-IDX,6,E,3,3-(4-HYDROXYPHENYL)LACTATE,3-(4-HYDROXYPHENYL)LACTATE_M+Hac-H,pass,g,yes,C9H10O4,182.0579,HMDB0000755,C03672,C18,M+Hac-H,C03672_C18_M+Hac-H,241.071751,141.628662
Ken-IDX,3,H,8,5'-DEOXYADENOSINE,5'-DEOXYADENOSINE_M-H,pass,g,yes,C10H13N5O3,251.1018,HMDB0001983,C05198,C18,M-H,C05198_C18_M-H,250.094524,65.055786
Ken-IDX,4,A,1,2'-DEOXYADENOSINE,2'-DEOXYADENOSINE_M-H,pass,g,yes,C10H13N5O3,251.1018,HMDB0000101,C00559,C18,M-H,C00559_C18_M-H,250.094524,65.055786
Ken-IDX,1,C,4,N-ACETYL-D-GLUCOSAMINE,N-ACETYL-D-GLUCOSAMINE_M+Cl,pass,g,yes,C8H15NO6,221.0899,HMDB0000215,C00140,C18,M+Cl,C00140_C18_M+Cl,256.0593,55.251162
Ken-IDX,1,H,11,N-ACETYL-D-MANNOSAMINE,N-ACETYL-D-MANNOSAMINE_M+Cl,pass,g,yes,C8H15NO6,221.0899,HMDB0001129,C00645,C18,M+Cl,C00645_C18_M+Cl,256.0593,55.251162
Ken-IDX,4,A,3,N-ACETYL-D-GALACTOSAMINE,N-ACETYL-D-GALACTOSAMINE_M+Cl,pass,g,yes,C8H15NO6,221.0899,HMDB0000853,C05021,C18,M+Cl,C05021_C18_M+Cl,256.0593,55.251162
Ken-IDX,1,H,12,D-GLUCOSE-6-PHOSPHATE,D-GLUCOSE-6-PHOSPHATE_M-H,pass,g,yes,C6H13O9P,260.0297,HMDB0001401,C00092,C18,M-H,C00092_C18_M-H,259.022424,40.98336
Ken-IDX,2,G,4,D-GLUCOSE 6-PHOSPHATE,D-GLUCOSE 6-PHOSPHATE_M-H,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0001401,C00092,C18,M-H,C00092_C18_M-H,259.022424,40.98336
Ken-IDX,3,B,7,ALPHA-D-GALACTOSE 1-PHOSPHATE,ALPHA-D-GALACTOSE 1-PHOSPHATE_M-H,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0000645,C00446,C18,M-H,C00446_C18_M-H,259.022424,40.98336
Ken-IDX,3,B,11,D-MANNOSE 6-PHOSPHATE,D-MANNOSE 6-PHOSPHATE_M-H,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0001078,C00275,C18,M-H,C00275_C18_M-H,259.022424,40.98336
Ken-IDX,3,C,7,D-FRUCTOSE 6-PHOSPHATE,D-FRUCTOSE 6-PHOSPHATE_M-H,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0000124,C00085,C18,M-H,C00085_C18_M-H,259.022424,40.98336
Ken-IDX,4,H,2,ALPHA-D-GLUCOSE 1-PHOSPHATE,ALPHA-D-GLUCOSE 1-PHOSPHATE_M-H,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0001586,C00103,C18,M-H,C00103_C18_M-H,259.022424,40.98336
Ken-IDX,3,D,9,2'-DEOXYGUANOSINE,2'-DEOXYGUANOSINE_M-H,pass,g,yes,C10H13N5O4,267.0968,HMDB0000085,C00330,C18,M-H,C00330_C18_M-H,266.089524,60.024126
Ken-IDX,4,B,9,ADENOSINE,ADENOSINE_M-H,pass,g,yes,C10H13N5O4,267.0968,HMDB0000050,C00212,C18,M-H,C00212_C18_M-H,266.089524,60.024126
Ken-IDX,1,A,9,L-KYNURENINE,L-KYNURENINE_M-H+HCOONa,same rt,g,yes -but different RT,C10H12N2O3,208.0848,HMDB0000684,C00328,C18,M-H+HCOONa,C00328_C18_M-H+HCOONa,275.064964,132.807
Ken-IDX,2,D,5,KYNURENINE,KYNURENINE_M-H+HCOONa,pass,g,yes -but different RT,C10H12N2O3,208.0848,HMDB0000684,C00328,C18,M-H+HCOONa,C00328_C18_M-H+HCOONa,275.064964,61.255668
Ken-IDX,3,H,8,5'-DEOXYADENOSINE,5'-DEOXYADENOSINE_M+Cl,pass,g,yes,C10H13N5O3,251.1018,HMDB0001983,C05198,C18,M+Cl,C05198_C18_M+Cl,286.0712,57.7310016
Ken-IDX,4,A,1,2'-DEOXYADENOSINE,2'-DEOXYADENOSINE_M+Cl,pass,g,yes,C10H13N5O3,251.1018,HMDB0000101,C00559,C18,M+Cl,C00559_C18_M+Cl,286.0712,57.7310016
Ken-IDX,3,H,8,5'-DEOXYADENOSINE,5'-DEOXYADENOSINE_M+FA-H,pass,g,yes,C10H13N5O3,251.1018,HMDB0001983,C05198,C18,M+FA-H,C05198_C18_M+FA-H,296.100001,61.412922
Ken-IDX,4,A,1,2'-DEOXYADENOSINE,2'-DEOXYADENOSINE_M+FA-H,pass,g,yes,C10H13N5O3,251.1018,HMDB0000101,C00559,C18,M+FA-H,C00559_C18_M+FA-H,296.100001,61.412922
GUTMLS,1,FALSE,4,2-Hydroxystearate,2-Hydroxystearate_M-H,pass - split peak,g,yes,C18H36O3,300.266445,HMDB0062549,C03045,C18,M-H,C03045_C18_M-H,299.259169,196.9
GUTMLS,1,G,11,12-Hydroxystearic acid,12-Hydroxystearic acid_M-H,pass - best adduct,g,yes,C18H36O3,300.266445,HMDB0061706,NA,C18,M-H,NA_C18_M-H,299.259169,196.9
Ken-IDX,3,B,7,ALPHA-D-GALACTOSE 1-PHOSPHATE,ALPHA-D-GALACTOSE 1-PHOSPHATE_M-H+HCOONa,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0000645,C00446,C18,M-H+HCOONa,C00446_C18_M-H+HCOONa,327.009864,36.9786
Ken-IDX,3,B,11,D-MANNOSE 6-PHOSPHATE,D-MANNOSE 6-PHOSPHATE_M-H+HCOONa,pass but early rt,y,yes,C6H13O9P,260.0297,HMDB0001078,C00275,C18,M-H+HCOONa,C00275_C18_M-H+HCOONa,327.009864,36.9786
Ken-IDX,3,A,3,"ADENOSINE 2',3'-CYCLIC MONOPHOSPHATE","ADENOSINE 2',3'-CYCLIC MONOPHOSPHATE_M-H",pass,g,yes,C10H12N5O6P,329.0525,HMDB0011616,C08355,C18,M-H,C08355_C18_M-H,328.045224,61.699374
Ken-IDX,3,C,5,"ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE","ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE_M-H",pass,g,yes,C10H12N5O6P,329.0525,HMDB0000058,C00575,C18,M-H,C00575_C18_M-H,328.045224,61.699374
Ken-IDX,4,C,9,"3',5'-CYCLIC AMP","3',5'-CYCLIC AMP_M-H",pass,g,yes,C10H12N5O6P,329.0525,HMDB0000058,C00575,C18,M-H,C00575_C18_M-H,328.045224,61.699374
Ken-IDX,6,G,2,SUCROSE,SUCROSE_M-H,pass,g,yes,C12H22O11,342.1162,HMDB0000258,C00089,C18,M-H,C00089_C18_M-H,341.108924,54.796422
Ken-IDX,6,G,7,MELIBIOSE,MELIBIOSE_M-H,pass,g,yes,C12H22O11,342.1162,HMDB0000048,NA,C18,M-H,NA_C18_M-H,341.108924,54.796422
Ken-IDX,6,G,9,MALTOSE,MALTOSE_M-H,pass,g,yes,C12H22O11,342.1162,HMDB0000163,C00208,C18,M-H,C00208_C18_M-H,341.108924,54.796422
Ken-IDX,6,H,1,D-(+)-CELLOBIOSE,D-(+)-CELLOBIOSE_M-H,pass,g,yes,C12H22O11,342.1162,HMDB0000055,C06422,C18,M-H,C06422_C18_M-H,341.108924,54.796422
Ken-IDX,6,H,6,PALATINOSE,PALATINOSE_M-H,pass,g,yes,C12H22O11,342.1162,NA,C01742,C18,M-H,C01742_C18_M-H,341.108924,54.796422
Ken-IDX,2,A,10,THEOPHYLLINE,THEOPHYLLINE_2M-3H,pass,g,yes,C7H8N4O2,180.0647,HMDB0001889,C07130,C18,2M-3H,C07130_C18_2M-3H,357.107572,158.415684
Ken-IDX,2,C,1,PARAXANTHINE,PARAXANTHINE_2M-3H,pass,g,yes,C7H8N4O2,180.0647,HMDB0001860,C13747,C18,2M-3H,C13747_C18_2M-3H,357.107572,158.415684
Ken-IDX,4,D,12,THEOBROMINE,THEOBROMINE_2M-3H,pass,g,yes,C7H8N4O2,180.0647,HMDB0002825,C07480,C18,2M-3H,C07480_C18_2M-3H,357.107572,158.415684
Ken-IDX,2,F,9,3'-CMP,3'-CMP_M+Cl,pass,g,yes,C9H14N3O8P,323.0519,HMDB0000095,C00055,C18,M+Cl,C00055_C18_M+Cl,358.0213,61.18263
Ken-IDX,3,H,6,CMP,CMP_M+Cl,pass,g,yes,C9H14N3O8P,323.0519,HMDB0000095,C00055,C18,M+Cl,C00055_C18_M+Cl,358.0213,61.18263
Ken-IDX,6,G,2,SUCROSE,SUCROSE_M+Cl,pass,g,yes,C12H22O11,342.1162,HMDB0000258,C00089,C18,M+Cl,C00089_C18_M+Cl,377.0856,54.59358
Ken-IDX,6,G,7,MELIBIOSE,MELIBIOSE_M+Cl,pass,g,yes,C12H22O11,342.1162,HMDB0000048,NA,C18,M+Cl,NA_C18_M+Cl,377.0856,54.59358
Ken-IDX,6,G,9,MALTOSE,MALTOSE_M+Cl,pass,g,yes,C12H22O11,342.1162,HMDB0000163,C00208,C18,M+Cl,C00208_C18_M+Cl,377.0856,54.59358
Ken-IDX,6,H,1,D-(+)-CELLOBIOSE,D-(+)-CELLOBIOSE_M+Cl,pass,g,yes,C12H22O11,342.1162,HMDB0000055,C06422,C18,M+Cl,C06422_C18_M+Cl,377.0856,54.59358
Ken-IDX,6,H,6,PALATINOSE,PALATINOSE_M+Cl,pass,g,yes,C12H22O11,342.1162,NA,C01742,C18,M+Cl,C01742_C18_M+Cl,377.0856,54.59358
Ken-IDX,2,A,12,D-(+)-TREHALOSE,D-(+)-TREHALOSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,HMDB0000975,C01083,C18,M+FA-H,C01083_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,6,G,2,SUCROSE,SUCROSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,HMDB0000258,C00089,C18,M+FA-H,C00089_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,6,G,7,MELIBIOSE,MELIBIOSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,HMDB0000048,NA,C18,M+FA-H,NA_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,6,G,9,MALTOSE,MALTOSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,HMDB0000163,C00208,C18,M+FA-H,C00208_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,6,H,1,D-(+)-CELLOBIOSE,D-(+)-CELLOBIOSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,HMDB0000055,C06422,C18,M+FA-H,C06422_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,6,H,6,PALATINOSE,PALATINOSE_M+FA-H,pass,g,yes,C12H22O11,342.1162,NA,C01742,C18,M+FA-H,C01742_C18_M+FA-H,387.114401,54.8869944
Ken-IDX,7,B,10,Cortexolone,Cortexolone_M+FA-H,pass,g,yes,C21H30O4,346.2144,HMDB0000015,C05488,C18,M+FA-H,C05488_C18_M+FA-H,391.212601,162.041202
Ken-IDX,7,G,4,CORTICOSTERONE,CORTICOSTERONE_M+FA-H,pass,g,yes,C21H30O4,346.2144,HMDB0001547,C02140,C18,M+FA-H,C02140_C18_M+FA-H,391.212601,162.041202
Ken-IDX,3,A,3,"ADENOSINE 2',3'-CYCLIC MONOPHOSPHATE","ADENOSINE 2',3'-CYCLIC MONOPHOSPHATE_M-H+HCOONa",pass,g,yes,C10H12N5O6P,329.0525,HMDB0011616,C08355,C18,M-H+HCOONa,C08355_C18_M-H+HCOONa,396.032664,61.448334
Ken-IDX,3,C,5,"ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE","ADENOSINE 3',5'-CYCLIC MONOPHOSPHATE_M-H+HCOONa",pass,g,yes,C10H12N5O6P,329.0525,HMDB0000058,C00575,C18,M-H+HCOONa,C00575_C18_M-H+HCOONa,396.032664,61.448334
Ken-IDX,4,C,9,"3',5'-CYCLIC AMP","3',5'-CYCLIC AMP_M-H+HCOONa",pass,g,yes,C10H12N5O6P,329.0525,HMDB0000058,C00575,C18,M-H+HCOONa,C00575_C18_M-H+HCOONa,396.032664,61.448334
Ken-IDX,7,B,10,Cortexolone,Cortexolone_M+Hac-H,pass,g,yes,C21H30O4,346.2144,HMDB0000015,C05488,C18,M+Hac-H,C05488_C18_M+Hac-H,405.228251,160.00176
Ken-IDX,7,G,4,CORTICOSTERONE,CORTICOSTERONE_M+Hac-H,pass,g,yes,C21H30O4,346.2144,HMDB0001547,C02140,C18,M+Hac-H,C02140_C18_M+Hac-H,405.228251,160.00176
Ken-IDX,6,H,1,D-(+)-CELLOBIOSE,D-(+)-CELLOBIOSE_M-H+HCOONa,pass,g,yes,C12H22O11,342.1162,HMDB0000055,C06422,C18,M-H+HCOONa,C06422_C18_M-H+HCOONa,409.096364,53.2168578
